account_id,account_hash,institution_type,owner_person_id,source_id,synthetic_demo_record
ACC_02277,2b463ba534b1a04b,Payment Bank,P_04455,BANK_SRC_16,True
ACC_02278,ba52466db700419a,Commercial Bank,P_01695,BANK_SRC_48,True
ACC_02279,7277fc7ddc9a7b59,Commercial Bank,P_04836,BANK_SRC_42,True
ACC_02280,3644de7725a6207e,Cooperative Bank,P_00009,BANK_SRC_75,True
ACC_02281,ff86004aaaaa2ab4,Commercial Bank,P_00245,BANK_SRC_71,True
ACC_02282,e2e44cfd0d40afe3,NBFC,P_02213,BANK_SRC_62,True
ACC_02283,9fdbef319f117ad8,Payment Bank,P_04950,BANK_SRC_70,True
ACC_02284,f52b9ab178967606,NBFC,P_01242,BANK_SRC_25,True
ACC_02285,a56895af1f47f520,NBFC,P_01395,BANK_SRC_64,True
ACC_02286,ba72f2e903599d88,Cooperative Bank,P_04196,BANK_SRC_54,True
ACC_02287,194b3f9abec50cf6,Payment Bank,P_01616,BANK_SRC_28,True
ACC_02288,ace2b6c922bced2d,NBFC,P_02969,BANK_SRC_58,True
ACC_02289,67247b48ecb182d1,Commercial Bank,P_04107,BANK_SRC_70,True
ACC_02290,cd74d3d6689a1f11,Commercial Bank,P_04590,BANK_SRC_94,True
ACC_02291,dab2ea681d28b259,Cooperative Bank,P_04186,BANK_SRC_93,True
ACC_02292,df9b52ba00bb32af,NBFC,P_04878,BANK_SRC_96,True
ACC_02293,1e38bf87e46cc604,Payment Bank,P_00590,BANK_SRC_88,True
ACC_02294,6c6277bab09360ef,Commercial Bank,P_04977,BANK_SRC_83,True
ACC_02295,97c786955a7de2c0,NBFC,P_03235,BANK_SRC_99,True
ACC_02296,70854685cdf96f57,Commercial Bank,P_02491,BANK_SRC_84,True
ACC_02297,22f0457a5b75e7b0,Payment Bank,P_02609,BANK_SRC_60,True
ACC_02298,f9881fb80bf4942d,NBFC,P_03285,BANK_SRC_35,True
ACC_02299,0f933926658e0225,Commercial Bank,P_03196,BANK_SRC_55,True
ACC_02300,d9ec6d7a57fbf353,Commercial Bank,P_00633,BANK_SRC_67,True
ACC_02301,8f09afbee5c54d72,Payment Bank,P_04278,BANK_SRC_74,True
ACC_02302,5da3de7293fd7a4c,Payment Bank,P_00886,BANK_SRC_35,True
ACC_02303,8e41707bf71ac8ab,Cooperative Bank,P_03903,BANK_SRC_87,True
ACC_02304,afea8fe8ce0607bb,Cooperative Bank,P_03405,BANK_SRC_86,True
ACC_02305,e7a19f32ee392389,NBFC,P_02597,BANK_SRC_68,True
ACC_02306,021a8f3c11f475b4,Payment Bank,P_03841,BANK_SRC_56,True
ACC_02307,424c6d6eade0ca53,Commercial Bank,P_02491,BANK_SRC_70,True
ACC_02308,d934d453d614bf3d,NBFC,P_00731,BANK_SRC_87,True
ACC_02309,f237fd0be1bd2b1a,Payment Bank,P_04927,BANK_SRC_47,True
ACC_02310,49bc36115786f287,Commercial Bank,P_04095,BANK_SRC_94,True
ACC_02311,00b54d18ecd46e21,Cooperative Bank,P_01043,BANK_SRC_99,True
ACC_02312,8213bb06d5c527cb,Cooperative Bank,P_00860,BANK_SRC_70,True
ACC_02313,49f55c00d59b9025,Cooperative Bank,P_02193,BANK_SRC_18,True
ACC_02314,050e859db2c766f6,Commercial Bank,P_02094,BANK_SRC_56,True
ACC_02315,ac4d0dfff5510b69,Cooperative Bank,P_04190,BANK_SRC_87,True
ACC_02316,ed0c6df854bb2bbc,Cooperative Bank,P_00553,BANK_SRC_99,True
ACC_02317,81e3b00669efaa00,NBFC,P_03068,BANK_SRC_20,True
ACC_02318,3f5ee1dbcf802e8e,Cooperative Bank,P_03875,BANK_SRC_29,True
ACC_02319,f7ac2b9216a63129,Payment Bank,P_01804,BANK_SRC_26,True
ACC_02320,806735d2b467da97,NBFC,P_04076,BANK_SRC_95,True
ACC_02321,033b37ca9699667b,Cooperative Bank,P_00212,BANK_SRC_10,True
ACC_02322,4f4d30f85d2a5cdd,Cooperative Bank,P_01240,BANK_SRC_87,True
ACC_02323,61fb19de0ced4b7a,Payment Bank,P_01826,BANK_SRC_28,True
ACC_02324,dd79b276e429c780,NBFC,P_04046,BANK_SRC_23,True
ACC_02325,7ccbddb17a8314b2,NBFC,P_03069,BANK_SRC_48,True
ACC_02326,50eebe664bcce5a0,NBFC,P_03969,BANK_SRC_77,True
ACC_02327,e5e9744d4359a2d0,NBFC,P_02538,BANK_SRC_45,True
ACC_02328,c358175503f604be,NBFC,P_02949,BANK_SRC_97,True
ACC_02329,bf8058826f761318,Cooperative Bank,P_01237,BANK_SRC_23,True
ACC_02330,c8a49a447303f0cb,Commercial Bank,P_00081,BANK_SRC_79,True
ACC_02331,3772f655e84effee,Payment Bank,P_03934,BANK_SRC_54,True
ACC_02332,63796a88dc053d8c,Commercial Bank,P_00210,BANK_SRC_93,True
ACC_02333,586dee3777282727,Commercial Bank,P_00099,BANK_SRC_23,True
ACC_02334,7bf3b89dec91d008,NBFC,P_00013,BANK_SRC_72,True
ACC_02335,007d530fe560c79a,Payment Bank,P_04871,BANK_SRC_73,True
ACC_02336,c2163f02d1ffecb0,Cooperative Bank,P_03566,BANK_SRC_67,True
ACC_02337,dda1a192dbb6bb01,NBFC,P_04450,BANK_SRC_58,True
ACC_02338,fa363150297952c5,Payment Bank,P_01589,BANK_SRC_59,True
ACC_02339,810ab51dc6d92dad,Payment Bank,P_02708,BANK_SRC_66,True
ACC_02340,d6979020edac1fc9,Cooperative Bank,P_03627,BANK_SRC_35,True
ACC_02341,482b2c15e6dc34e0,Cooperative Bank,P_03929,BANK_SRC_98,True
ACC_02342,2f8723adcf386df6,Commercial Bank,P_03526,BANK_SRC_88,True
ACC_02343,05a8894e1f839850,Cooperative Bank,P_00609,BANK_SRC_37,True
ACC_02344,9f25be3e3aadcd8c,NBFC,P_03973,BANK_SRC_41,True
ACC_02345,5b7a122e54116df8,Commercial Bank,P_02410,BANK_SRC_51,True
ACC_02346,76959b8cc7d50e2a,Payment Bank,P_01349,BANK_SRC_11,True
ACC_02347,b8118c2e7fdd8d04,Commercial Bank,P_02618,BANK_SRC_42,True
ACC_02348,7be46c578721cf21,NBFC,P_03877,BANK_SRC_92,True
ACC_02349,f5dbd057085091a0,Commercial Bank,P_04618,BANK_SRC_44,True
ACC_02350,e52f508de6dfdf89,NBFC,P_02912,BANK_SRC_67,True
ACC_02351,0ab97688732ef9ff,Commercial Bank,P_01936,BANK_SRC_83,True
ACC_02352,ce7fffb0746d0927,Commercial Bank,P_04460,BANK_SRC_87,True
ACC_02353,151fb91238f3b422,Payment Bank,P_04561,BANK_SRC_72,True
ACC_02354,90322a9765898561,Payment Bank,P_01900,BANK_SRC_36,True
ACC_02355,c5e1ee55abfe09cb,Payment Bank,P_03615,BANK_SRC_77,True
ACC_02356,6e80d70bbc185369,Payment Bank,P_03690,BANK_SRC_93,True
ACC_02357,a51e0bcd70ac6cfb,Cooperative Bank,P_02968,BANK_SRC_24,True
ACC_02358,ae93395573475888,NBFC,P_04481,BANK_SRC_18,True
ACC_02359,f96e9b6b1c053dac,Cooperative Bank,P_03565,BANK_SRC_53,True
ACC_02360,645e9860f187b9fa,NBFC,P_03924,BANK_SRC_71,True
ACC_02361,e4eba4d2a53bc2a6,Cooperative Bank,P_02323,BANK_SRC_20,True
ACC_02362,93c432a5932c7a09,Payment Bank,P_01161,BANK_SRC_75,True
ACC_02363,8c537477903f62e5,NBFC,P_03729,BANK_SRC_19,True
ACC_02364,ef0052c7ab15b0f8,NBFC,P_00667,BANK_SRC_52,True
ACC_02365,8e65f4bb1bfcccb7,Cooperative Bank,P_03059,BANK_SRC_26,True
ACC_02366,974064caf4c90e66,Commercial Bank,P_01536,BANK_SRC_91,True
ACC_02367,8b27e500fa10c517,Payment Bank,P_00234,BANK_SRC_85,True
ACC_02368,d29a9a3519b318f7,Payment Bank,P_00101,BANK_SRC_24,True
ACC_02369,df197193d67041ba,Payment Bank,P_03590,BANK_SRC_80,True
ACC_02370,d8f3dbf05f102e8d,Payment Bank,P_02985,BANK_SRC_82,True
ACC_02371,4f9ea5d7b86b9d3c,Payment Bank,P_00551,BANK_SRC_48,True
ACC_02372,85f17e2fd2eba19c,Cooperative Bank,P_01515,BANK_SRC_94,True
ACC_02373,cf699db9567c1b2a,Cooperative Bank,P_03845,BANK_SRC_41,True
ACC_02374,740be36b60d4fa75,Payment Bank,P_00454,BANK_SRC_40,True
ACC_02375,e666fdce263f4408,Payment Bank,P_01657,BANK_SRC_88,True
ACC_02376,2b2064041e887cc3,NBFC,P_03870,BANK_SRC_30,True
ACC_02377,5cc5a4d402e571a5,NBFC,P_04223,BANK_SRC_10,True
ACC_02378,deb59d7ebf086449,NBFC,P_04400,BANK_SRC_90,True
ACC_02379,8c11ff19d6d6764e,Cooperative Bank,P_02665,BANK_SRC_99,True
ACC_02380,e4a64627b8dbd18f,NBFC,P_03901,BANK_SRC_64,True
ACC_02381,74bf7aaf5d180874,NBFC,P_02076,BANK_SRC_68,True
ACC_02382,74b55143f9312f4f,Cooperative Bank,P_01799,BANK_SRC_65,True
ACC_02383,442df98e57e45cdc,NBFC,P_03153,BANK_SRC_94,True
ACC_02384,4269a028961dcdfc,Payment Bank,P_04665,BANK_SRC_52,True
ACC_02385,4153b4924f29a4d9,Payment Bank,P_00092,BANK_SRC_45,True
ACC_02386,0505b1ebcab2fd95,NBFC,P_02981,BANK_SRC_27,True
ACC_02387,e41711e88d948598,Commercial Bank,P_04921,BANK_SRC_97,True
ACC_02388,cbe7cdf42ca02bf0,Cooperative Bank,P_00670,BANK_SRC_33,True
ACC_02389,2606b2f92697621f,Cooperative Bank,P_01209,BANK_SRC_67,True
ACC_02390,a277171111b05322,Payment Bank,P_04330,BANK_SRC_59,True
ACC_02391,d443545fbfb64cd2,Payment Bank,P_01947,BANK_SRC_95,True
ACC_02392,9ef11725b76f22c0,NBFC,P_00643,BANK_SRC_73,True
ACC_02393,b439341bb85fc7c9,NBFC,P_00992,BANK_SRC_50,True
ACC_02394,8b45ed6705fc566f,NBFC,P_01666,BANK_SRC_31,True
ACC_02395,3dfedf70b32d35ad,Payment Bank,P_02326,BANK_SRC_80,True
ACC_02396,1cb99c446428b65c,Commercial Bank,P_00742,BANK_SRC_74,True
ACC_02397,2fe74a52204bed4c,NBFC,P_04199,BANK_SRC_52,True
ACC_02398,e8974d5a53e36a05,Commercial Bank,P_02584,BANK_SRC_56,True
ACC_02399,25ee7d593445fa1c,Payment Bank,P_01604,BANK_SRC_89,True
ACC_02400,4c3dd16bf93c65a9,Cooperative Bank,P_03910,BANK_SRC_89,True
ACC_02401,107d229d30e6d573,Commercial Bank,P_03039,BANK_SRC_34,True
ACC_02402,3e443b2aeffed690,NBFC,P_00373,BANK_SRC_67,True
ACC_02403,61ffdc4ee1f3cb3a,Commercial Bank,P_01489,BANK_SRC_50,True
ACC_02404,89df8d5480630589,NBFC,P_03180,BANK_SRC_13,True
ACC_02405,278e5e0e1292c1fc,Payment Bank,P_01501,BANK_SRC_38,True
ACC_02406,e8380dd5b4268c68,Cooperative Bank,P_03685,BANK_SRC_24,True
ACC_02407,deaddf2f0437d1b7,Cooperative Bank,P_02414,BANK_SRC_49,True
ACC_02408,3211066fd25ae7f0,Commercial Bank,P_00692,BANK_SRC_71,True
ACC_02409,49d3a221ab3336be,Cooperative Bank,P_01978,BANK_SRC_82,True
ACC_02410,d20e2b12b15d89c0,Cooperative Bank,P_00290,BANK_SRC_14,True
ACC_02411,11c4959ba7593518,Cooperative Bank,P_03343,BANK_SRC_64,True
ACC_02412,524164b1e1c812c1,NBFC,P_04323,BANK_SRC_66,True
ACC_02413,812b762c00aa9af2,NBFC,P_01327,BANK_SRC_64,True
ACC_02414,9f02a1284a0a681f,Commercial Bank,P_02753,BANK_SRC_61,True
ACC_02415,5519c8c2b9b87fbd,Payment Bank,P_03890,BANK_SRC_82,True
ACC_02416,bc57deb30590a121,Payment Bank,P_02915,BANK_SRC_22,True
ACC_02417,0572e71867ecb84a,NBFC,P_00025,BANK_SRC_94,True
ACC_02418,4799104d2596314b,Commercial Bank,P_01072,BANK_SRC_32,True
ACC_02419,785190d74dccff25,Commercial Bank,P_02689,BANK_SRC_13,True
ACC_02420,16a51d0e8a9ef2ff,Payment Bank,P_04025,BANK_SRC_77,True
ACC_02421,fa5e532e76040cb5,Payment Bank,P_03667,BANK_SRC_72,True
ACC_02422,84afb87669a674e9,Cooperative Bank,P_04224,BANK_SRC_15,True
ACC_02423,6b119d9b81b3732f,Payment Bank,P_04409,BANK_SRC_24,True
ACC_02424,d7da6fc509b5c535,Commercial Bank,P_00135,BANK_SRC_57,True
ACC_02425,10ef9d5623c03078,Payment Bank,P_00486,BANK_SRC_84,True
ACC_02426,65ebd9030088ed22,NBFC,P_02053,BANK_SRC_11,True
ACC_02427,c6ae048e85f18cb3,NBFC,P_04381,BANK_SRC_97,True
ACC_02428,7966b1b8fe5f9608,Payment Bank,P_00939,BANK_SRC_90,True
ACC_02429,855e273286b95b94,Commercial Bank,P_03133,BANK_SRC_39,True
ACC_02430,72f0a7a04297c0c0,Payment Bank,P_02379,BANK_SRC_15,True
ACC_02431,e572fad84326e8b9,Payment Bank,P_00345,BANK_SRC_80,True
ACC_02432,8033820d3d7faab9,Cooperative Bank,P_02013,BANK_SRC_26,True
ACC_02433,c331153d156f4bae,Commercial Bank,P_03913,BANK_SRC_93,True
ACC_02434,0d2ec8a64f1a2000,Payment Bank,P_03150,BANK_SRC_89,True
ACC_02435,1ca53931eebfd4a5,Payment Bank,P_01983,BANK_SRC_99,True
ACC_02436,65ad101003c22d95,Cooperative Bank,P_04243,BANK_SRC_93,True
ACC_02437,4919db86b2ddc41d,Cooperative Bank,P_03226,BANK_SRC_61,True
ACC_02438,076f8324b696d149,Cooperative Bank,P_02448,BANK_SRC_48,True
ACC_02439,1cbd93c27a0c0f26,NBFC,P_02973,BANK_SRC_14,True
ACC_02440,6e24fc0c64c7abf0,Cooperative Bank,P_04389,BANK_SRC_54,True
ACC_02441,5fb44b7bb572ceb4,Cooperative Bank,P_00530,BANK_SRC_43,True
ACC_02442,ea2892d159f54f3c,NBFC,P_02278,BANK_SRC_61,True
ACC_02443,110c9b742265384b,Commercial Bank,P_02078,BANK_SRC_15,True
ACC_02444,38d5613efc77d2bd,Cooperative Bank,P_00286,BANK_SRC_85,True
ACC_02445,42f5d9c182dbefac,NBFC,P_04092,BANK_SRC_73,True
ACC_02446,5c12053a525e3929,Commercial Bank,P_01358,BANK_SRC_48,True
ACC_02447,c9dc22f1d45ea869,NBFC,P_00084,BANK_SRC_24,True
ACC_02448,b6c13bcca220b814,NBFC,P_03585,BANK_SRC_36,True
ACC_02449,81da1f7c88c8563d,Commercial Bank,P_00603,BANK_SRC_60,True
ACC_02450,d56260f2e301acb7,Commercial Bank,P_03329,BANK_SRC_38,True
ACC_02451,4a979e589dfe8f97,Payment Bank,P_00146,BANK_SRC_58,True
ACC_02452,894e75f3bb8e3193,Commercial Bank,P_04938,BANK_SRC_56,True
ACC_02453,a78667d6f90b3cf8,Payment Bank,P_00448,BANK_SRC_51,True
ACC_02454,43af31223d6e9872,NBFC,P_02188,BANK_SRC_29,True
ACC_02455,94d0ab53adc2983a,Commercial Bank,P_03029,BANK_SRC_29,True
ACC_02456,ad43da78f21598e0,Commercial Bank,P_02861,BANK_SRC_26,True
ACC_02457,f4dfe1ff5cf0a26e,NBFC,P_03616,BANK_SRC_60,True
ACC_02458,b76d3033e7dd8cb7,Payment Bank,P_01411,BANK_SRC_73,True
ACC_02459,c844a48b8c1813d8,NBFC,P_04788,BANK_SRC_45,True
ACC_02460,ce4e2afcd12fb2ba,Commercial Bank,P_02981,BANK_SRC_90,True
ACC_02461,016a31f6dcdbb02c,NBFC,P_04621,BANK_SRC_25,True
ACC_02462,ed8a2d174cc96782,Cooperative Bank,P_03820,BANK_SRC_21,True
ACC_02463,4e0cb8312c59b447,Commercial Bank,P_02760,BANK_SRC_64,True
ACC_02464,4141ae3520243fac,Cooperative Bank,P_00302,BANK_SRC_58,True
ACC_02465,52cf8a4702424e7b,Commercial Bank,P_00676,BANK_SRC_63,True
ACC_02466,ce5399883b515472,Commercial Bank,P_02728,BANK_SRC_57,True
ACC_02467,68d8c7c0a39c48f0,Payment Bank,P_01519,BANK_SRC_54,True
ACC_02468,fe0bab89721d29cb,Cooperative Bank,P_04194,BANK_SRC_86,True
ACC_02469,3fc8195b3410d2da,Payment Bank,P_03393,BANK_SRC_57,True
ACC_02470,41bacaba51ae4b43,Cooperative Bank,P_02153,BANK_SRC_69,True
ACC_02471,cb3d59cd899b0d91,NBFC,P_04569,BANK_SRC_64,True
ACC_02472,39af6d2b81995a7a,Cooperative Bank,P_01107,BANK_SRC_80,True
ACC_02473,804ef07eb44a798e,NBFC,P_01576,BANK_SRC_51,True
ACC_02474,41db0cdc0767887c,NBFC,P_01350,BANK_SRC_46,True
ACC_02475,ac826c412dce2895,Payment Bank,P_00992,BANK_SRC_44,True
ACC_02476,37f8b1e08103d531,NBFC,P_00028,BANK_SRC_98,True
ACC_02477,1f917594acafad68,Cooperative Bank,P_01016,BANK_SRC_46,True
ACC_02478,8fa75e9fb171d477,Payment Bank,P_01270,BANK_SRC_59,True
ACC_02479,364e1cb0f237affd,Cooperative Bank,P_00708,BANK_SRC_65,True
ACC_02480,b6b9eda58c5c6bf2,Cooperative Bank,P_01249,BANK_SRC_78,True
ACC_02481,3ad67ec131c2c20a,Payment Bank,P_02144,BANK_SRC_54,True
ACC_02482,b9a523045ce14fd5,Payment Bank,P_00594,BANK_SRC_44,True
ACC_02483,7128f266d0bbdc49,Cooperative Bank,P_01086,BANK_SRC_71,True
ACC_02484,94da26d6d18f1b4b,NBFC,P_02780,BANK_SRC_79,True
ACC_02485,f010f5f0fac1b199,Payment Bank,P_04220,BANK_SRC_92,True
ACC_02486,3e55d695f365b904,Commercial Bank,P_04402,BANK_SRC_66,True
ACC_02487,252f17e168c36bc8,Cooperative Bank,P_01281,BANK_SRC_60,True
ACC_02488,6dfe9de9f98a1bfa,Commercial Bank,P_01542,BANK_SRC_98,True
ACC_02489,ce47fa42c68d53c9,Cooperative Bank,P_01511,BANK_SRC_72,True
ACC_02490,11678c7580b67aee,Cooperative Bank,P_04434,BANK_SRC_29,True
ACC_02491,80ae5ec5d42f06d5,NBFC,P_03332,BANK_SRC_41,True
ACC_02492,f13da7f5da9dd9e4,NBFC,P_01998,BANK_SRC_67,True
ACC_02493,ae042e494c4e5145,NBFC,P_03519,BANK_SRC_88,True
ACC_02494,201450d1710ca067,Commercial Bank,P_02751,BANK_SRC_84,True
ACC_02495,73db42a3036a0d90,NBFC,P_02448,BANK_SRC_91,True
ACC_02496,866c30e6fca75845,Cooperative Bank,P_03751,BANK_SRC_83,True
ACC_02497,e3aed688c9cb8a0f,Cooperative Bank,P_02420,BANK_SRC_19,True
ACC_02498,e03e9eef6baf981f,Payment Bank,P_01649,BANK_SRC_91,True
ACC_02499,dd811ea010bf3302,NBFC,P_04151,BANK_SRC_74,True
ACC_02500,543307b42069a326,Payment Bank,P_02184,BANK_SRC_39,True
ACC_02501,61abdf9c8b1d60d9,NBFC,P_03313,BANK_SRC_92,True
ACC_02502,cb432f289d5cb57d,Cooperative Bank,P_04204,BANK_SRC_19,True
ACC_02503,a371926a63289a61,Commercial Bank,P_03251,BANK_SRC_71,True
ACC_02504,d5cdcb74a448a22f,Payment Bank,P_03688,BANK_SRC_41,True
ACC_02505,041def964d1d1e3c,Cooperative Bank,P_02026,BANK_SRC_34,True
ACC_02506,ef07bebbde4f4769,Payment Bank,P_01636,BANK_SRC_95,True
ACC_02507,66de0d0b21667439,Commercial Bank,P_00786,BANK_SRC_60,True
ACC_02508,7aad5bccd8115a2e,Commercial Bank,P_03300,BANK_SRC_30,True
ACC_02509,8af9d1a7cb68bcfb,Commercial Bank,P_02093,BANK_SRC_25,True
ACC_02510,8067bda012737811,Payment Bank,P_04891,BANK_SRC_34,True
ACC_02511,d54cc9006d96a536,Payment Bank,P_00590,BANK_SRC_95,True
ACC_02512,a9e096ce580ccc04,Commercial Bank,P_01975,BANK_SRC_56,True
ACC_02513,0a934583903c777a,Commercial Bank,P_03971,BANK_SRC_50,True
ACC_02514,768a188fd6b807b5,Commercial Bank,P_04750,BANK_SRC_96,True
ACC_02515,dd54c94cf23446b2,Commercial Bank,P_03094,BANK_SRC_74,True
ACC_02516,53ffffcd3aebd11c,Cooperative Bank,P_03443,BANK_SRC_58,True
ACC_02517,274427cd6dfe1592,NBFC,P_02894,BANK_SRC_14,True
ACC_02518,52c833ba1ba2b15b,NBFC,P_01157,BANK_SRC_80,True
ACC_02519,d2c9e020c6aad718,Payment Bank,P_04958,BANK_SRC_23,True
ACC_02520,3d67c5b8d14d33d7,Cooperative Bank,P_04508,BANK_SRC_53,True
ACC_02521,df467b3984d21846,Cooperative Bank,P_00354,BANK_SRC_18,True
ACC_02522,b7785911b7cf5d22,Commercial Bank,P_00495,BANK_SRC_19,True
ACC_02523,dabf1bda86f71299,NBFC,P_02647,BANK_SRC_93,True
ACC_02524,a84cb78a02f897fe,Commercial Bank,P_00145,BANK_SRC_14,True
ACC_02525,c56ae623b1fc9469,NBFC,P_04624,BANK_SRC_92,True
ACC_02526,ed16f61f65219b38,NBFC,P_02899,BANK_SRC_63,True
ACC_02527,3f384eec4ef640f2,NBFC,P_03066,BANK_SRC_80,True
ACC_02528,93cc232919952506,Cooperative Bank,P_00762,BANK_SRC_24,True
ACC_02529,5c5510e4cdb6407f,Cooperative Bank,P_02432,BANK_SRC_70,True
ACC_02530,b33e4da393d92911,NBFC,P_01606,BANK_SRC_20,True
ACC_02531,2f3dcc7592eceafb,Commercial Bank,P_02347,BANK_SRC_34,True
ACC_02532,073e4132cd55f051,Commercial Bank,P_00083,BANK_SRC_16,True
ACC_02533,9867c5d22b89cb53,NBFC,P_02796,BANK_SRC_15,True
ACC_02534,cf9a28fad5fe0507,Cooperative Bank,P_03952,BANK_SRC_93,True
ACC_02535,35a7a2c0e575a752,Payment Bank,P_02379,BANK_SRC_93,True
ACC_02536,e23f7545c7bfac64,Cooperative Bank,P_03678,BANK_SRC_18,True
ACC_02537,7652b053f7582e7d,Cooperative Bank,P_01893,BANK_SRC_78,True
ACC_02538,56b1eae2c8cf6e49,Cooperative Bank,P_00961,BANK_SRC_29,True
ACC_02539,72f251a1b0fe2733,Cooperative Bank,P_04883,BANK_SRC_83,True
ACC_02540,8e66c0af5a098ba7,Payment Bank,P_03716,BANK_SRC_14,True
ACC_02541,f4fed1856531349a,Cooperative Bank,P_00919,BANK_SRC_80,True
ACC_02542,d74e5128aa8a2ca0,Payment Bank,P_02471,BANK_SRC_40,True
ACC_02543,977bcc663feacd75,NBFC,P_00699,BANK_SRC_49,True
ACC_02544,2d56f7dad97920a7,NBFC,P_02958,BANK_SRC_79,True
ACC_02545,6f77f43cc5e1ba93,Cooperative Bank,P_00427,BANK_SRC_44,True
ACC_02546,0453019d8b866f8f,NBFC,P_03511,BANK_SRC_86,True
ACC_02547,25a6e83898308cc9,Payment Bank,P_04383,BANK_SRC_56,True
ACC_02548,90604cb8f8c55384,Payment Bank,P_02995,BANK_SRC_53,True
ACC_02549,6b72a6e42bdaa584,NBFC,P_04054,BANK_SRC_56,True
ACC_02550,38ad475b156f5e9d,NBFC,P_00317,BANK_SRC_14,True
ACC_02551,abc4a35453488e6e,NBFC,P_04761,BANK_SRC_28,True
ACC_02552,d09569664a7c8dc4,Payment Bank,P_00779,BANK_SRC_34,True
ACC_02553,143471bd34f52f04,Payment Bank,P_01717,BANK_SRC_96,True
ACC_02554,0d3a63bd47e03b19,Payment Bank,P_03446,BANK_SRC_12,True
ACC_02555,c9a640db3c4fe8f3,Payment Bank,P_00947,BANK_SRC_61,True
ACC_02556,ec3ad43d04e047b3,Cooperative Bank,P_00254,BANK_SRC_10,True
ACC_02557,288561f5ff7a03cf,Commercial Bank,P_03562,BANK_SRC_97,True
ACC_02558,6c0248a47a5dd9d3,NBFC,P_04646,BANK_SRC_45,True
ACC_02559,31e663424d9740af,NBFC,P_01069,BANK_SRC_39,True
ACC_02560,902a14176e283c9d,Commercial Bank,P_01894,BANK_SRC_47,True
ACC_02561,3feecd0cf7f1e9be,Cooperative Bank,P_00430,BANK_SRC_34,True
ACC_02562,31384d0bbbb6a919,NBFC,P_00864,BANK_SRC_20,True
ACC_02563,02855e2c686de9b8,Payment Bank,P_03678,BANK_SRC_50,True
ACC_02564,64abf2dc49f079f3,Payment Bank,P_03811,BANK_SRC_24,True
ACC_02565,0a2010294876c0ae,Payment Bank,P_04946,BANK_SRC_13,True
ACC_02566,0555f927ba2ac272,Commercial Bank,P_04540,BANK_SRC_10,True
ACC_02567,7a358437828ddc9c,Payment Bank,P_02726,BANK_SRC_30,True
ACC_02568,32c52a2e595da26e,Payment Bank,P_03418,BANK_SRC_86,True
ACC_02569,f6d4c01aa4f05961,NBFC,P_03024,BANK_SRC_40,True
ACC_02570,64408f641bb12ff5,Commercial Bank,P_02962,BANK_SRC_40,True
ACC_02571,bc42c4d43c77b28e,NBFC,P_00231,BANK_SRC_22,True
ACC_02572,04c22bc2bf2b17ab,Payment Bank,P_00446,BANK_SRC_64,True
ACC_02573,aee0d0c22b4a809b,Cooperative Bank,P_00178,BANK_SRC_34,True
ACC_02574,8efbf5fb52214691,NBFC,P_03001,BANK_SRC_66,True
ACC_02575,259095756fde51cc,Commercial Bank,P_02404,BANK_SRC_57,True
ACC_02576,7465e8599cb81add,Payment Bank,P_03857,BANK_SRC_34,True
ACC_02577,5323fa05e6623c5e,NBFC,P_01239,BANK_SRC_98,True
ACC_02578,b30d48fdba96e62e,Commercial Bank,P_02850,BANK_SRC_50,True
ACC_02579,07f2f11cd7c43476,Commercial Bank,P_04413,BANK_SRC_61,True
ACC_02580,bf08821c5cbeb465,Commercial Bank,P_04538,BANK_SRC_71,True
ACC_02581,731bc71878c1e81d,Commercial Bank,P_00868,BANK_SRC_18,True
ACC_02582,82648fc1bc8a0188,Cooperative Bank,P_02163,BANK_SRC_47,True
ACC_02583,34c24b6ad4bb8fd9,Cooperative Bank,P_04199,BANK_SRC_19,True
ACC_02584,44faf337868a233b,NBFC,P_01671,BANK_SRC_43,True
ACC_02585,803a0df188a162ec,NBFC,P_00758,BANK_SRC_61,True
ACC_02586,c6fdef5c5e4cc47a,Payment Bank,P_04892,BANK_SRC_93,True
ACC_02587,850fcc10d6b94f0e,NBFC,P_00439,BANK_SRC_10,True
ACC_02588,b0d2d92cea582ff4,Commercial Bank,P_01574,BANK_SRC_93,True
ACC_02589,bca179468623f758,NBFC,P_00744,BANK_SRC_21,True
ACC_02590,12ab57dd364c948a,Commercial Bank,P_03781,BANK_SRC_36,True
ACC_02591,8919a40e67a57a1b,Cooperative Bank,P_00302,BANK_SRC_67,True
ACC_02592,bf53d0af929f24f0,Commercial Bank,P_01747,BANK_SRC_95,True
ACC_02593,79d20ba11b8ce6b8,NBFC,P_04376,BANK_SRC_30,True
ACC_02594,1e603b98c4c03c61,Payment Bank,P_00243,BANK_SRC_70,True
ACC_02595,a78e359c427eb58b,NBFC,P_04810,BANK_SRC_43,True
ACC_02596,cd09f0eadb0cbb53,Commercial Bank,P_00101,BANK_SRC_95,True
ACC_02597,f0137c024a90a256,Cooperative Bank,P_02599,BANK_SRC_47,True
ACC_02598,4705176648947294,Payment Bank,P_00616,BANK_SRC_36,True
ACC_02599,d46d33be24fe73da,Commercial Bank,P_02270,BANK_SRC_25,True
ACC_02600,c8faa65c78a7e29f,Payment Bank,P_02125,BANK_SRC_94,True
ACC_02601,bc869585916d6756,Cooperative Bank,P_03243,BANK_SRC_45,True
